season,week,season_type,game_id,player_id,team,opponent_team,touches,scrimmage_yards,scrimmage_tds,yards_per_touch,scrimmage_first_downs,scrimmage_fumbles,carries,rushing_yards,rushing_tds,receptions,targets,receiving_yards,receiving_tds,ingest_run_id
2026,1,REG,2026_01_CLE_JAX,00-0041547,CLE,JAX,7,58,0,8.2857,3,1,3,15,0,4,5,43,0,20260925T013701Z
2026,1,REG,2026_01_NYJ_TEN,00-0041549,NYJ,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_NE_SEA,00-0041569,NE,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,1,REG,2026_01_GB_MIN,00-0041581,MIN,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0023459,PIT,NE,1,5,0,5.0,0,0,1,5,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0025565,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0026190,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0026498,LA,NYG,4,-1,0,-0.25,0,0,4,-1,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0027857,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0027940,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0027962,NO,BAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0027969,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0029604,LV,LAC,4,1,0,0.25,0,0,4,1,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0029606,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0029607,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0029692,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0029714,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0029892,SF,MIA,2,27,1,13.5,2,0,0,0,0,2,2,27,1,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0030070,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0030092,CAR,ATL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0030140,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0030279,IND,KC,1,5,0,5.0,0,0,0,0,0,1,5,5,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0030294,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0030506,KC,IND,9,101,1,11.2222,7,0,0,0,0,9,11,101,1,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0030561,PHI,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0030565,NYJ,GB,5,17,0,3.4,1,1,5,17,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0031040,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031054,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031136,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031203,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031270,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031279,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031330,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031360,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031381,LA,NYG,8,195,2,24.375,7,0,0,0,0,8,10,195,2,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031388,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0031408,SF,MIA,3,54,0,18.0,3,0,0,0,0,3,3,54,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031411,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031492,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031503,NYG,LA,2,1,0,0.5,1,0,2,1,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0031565,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031576,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031583,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0031588,WAS,DAL,5,47,2,9.4,4,0,0,0,0,5,6,47,2,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031610,CAR,ATL,3,33,2,11.0,3,0,0,0,0,3,3,33,2,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0031898,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031933,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0031957,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0032065,MIA,SF,1,0,0,0.0,0,1,1,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032071,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032104,JAX,DEN,4,13,0,3.25,2,0,3,11,0,1,1,2,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0032146,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032164,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032265,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0032268,WAS,DAL,1,3,0,3.0,1,0,1,3,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032378,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0032387,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0032392,ATL,CAR,2,20,0,10.0,2,0,0,0,0,2,4,20,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0032398,BAL,NO,1,6,0,6.0,1,0,0,0,0,1,3,6,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0032424,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032445,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0032464,CHI,MIN,5,40,0,8.0,2,0,0,0,0,5,5,40,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032569,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032726,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032759,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032762,KC,IND,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0032764,BAL,NO,19,87,1,4.5789,6,0,16,68,1,3,3,19,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0032775,SF,MIA,3,34,0,11.3333,3,0,0,0,0,3,3,34,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0032889,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0032943,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0032950,MIN,CHI,3,6,0,2.0,1,1,3,6,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032951,IND,KC,3,61,0,20.3333,1,0,0,0,0,3,3,61,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033038,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033055,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033077,DAL,WAS,4,26,0,6.5,2,0,4,26,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033090,NE,PIT,3,40,0,13.3333,1,0,0,0,0,3,5,40,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033093,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0033106,DET,BUF,3,7,0,2.3333,0,1,3,7,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033119,ARI,SEA,1,7,0,7.0,0,0,1,7,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033120,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033131,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033132,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0033246,PHI,TEN,2,8,0,4.0,0,0,0,0,0,2,3,8,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0033260,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033269,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0033280,SF,MIA,14,66,2,4.7143,6,0,10,23,2,4,4,43,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033281,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0033288,SF,MIA,4,80,1,20.0,3,0,0,0,0,4,4,80,1,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0033293,MIN,CHI,23,105,0,4.5652,3,0,23,105,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0033294,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033297,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033303,KC,IND,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033307,ARI,SEA,2,11,0,5.5,0,0,0,0,0,2,3,11,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0033336,MIN,CHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0033381,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0033523,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0033526,CIN,HOU,3,22,0,7.3333,1,0,2,6,0,1,1,16,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033537,CLE,TB,7,22,0,3.1429,2,0,7,22,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0033546,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033551,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033555,NE,PIT,2,18,0,9.0,1,0,0,0,0,2,2,18,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033576,SEA,ARI,1,-10,0,-10.0,0,0,0,0,0,1,1,-10,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0033579,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0033662,ATL,CAR,2,20,0,10.0,1,1,2,20,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033729,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0033787,PHI,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033860,NO,BAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0033870,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033873,KC,IND,2,17,0,8.5,1,0,2,17,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033876,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033881,DEN,JAX,1,17,0,17.0,1,0,0,0,0,1,1,17,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0033885,LAC,LV,1,9,0,9.0,0,0,0,0,0,1,3,9,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033886,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033890,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033906,NO,BAL,14,22,0,1.5714,1,0,9,15,0,5,6,7,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033908,SEA,ARI,2,20,0,10.0,1,0,0,0,0,2,2,20,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033914,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033918,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033921,TB,CLE,4,58,0,14.5,4,0,1,12,0,3,3,46,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033928,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033935,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033941,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0033945,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033952,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034112,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034160,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034161,NO,BAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034162,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034163,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034173,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034234,LA,NYG,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034248,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034275,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034278,HOU,CIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034285,MIA,SF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0034320,CHI,MIN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034333,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034348,DEN,JAX,3,25,0,8.3333,1,0,0,0,0,3,4,25,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034350,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034351,PHI,TEN,1,4,0,4.0,0,0,0,0,0,1,2,4,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034356,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034361,NO,BAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034365,LV,LAC,1,11,0,11.0,1,0,0,0,0,1,1,11,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034373,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034376,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034377,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034381,ARI,SEA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034383,HOU,CIN,12,140,0,11.6667,6,0,0,0,0,12,14,140,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034384,DET,BUF,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034391,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034397,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034413,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034419,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034431,GB,NYJ,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034437,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034446,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034465,WAS,DAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034473,JAX,DEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0034485,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0034573,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034673,NYG,LA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0034675,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034720,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034721,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034752,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034753,BAL,NO,6,49,0,8.1667,4,0,0,0,0,6,7,49,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034754,CIN,HOU,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034760,NO,BAL,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034771,PIT,NE,1,3,0,3.0,0,0,1,3,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034773,TB,CLE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034782,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034790,LAC,LV,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034794,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034796,BAL,NO,4,34,0,8.5,3,0,4,34,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034798,BAL,NO,0,0,0,,0,0,0,0,0,0,1,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0034801,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034805,TEN,PHI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034810,PIT,NE,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034815,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0034825,IND,KC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034827,BUF,DET,1,-1,0,-1.0,0,0,1,-1,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034832,BUF,DET,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034837,TEN,PHI,2,35,0,17.5,2,0,0,0,0,2,2,35,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0034843,ATL,CAR,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034844,PHI,TEN,5,20,0,4.0,1,0,4,9,0,1,2,11,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034847,DEN,JAX,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034854,SF,MIA,1,18,0,18.0,0,0,0,0,0,1,1,18,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034855,TB,CLE,4,29,0,7.25,3,0,4,29,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034856,CLE,TB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034857,BUF,DET,14,69,2,4.9286,8,0,14,69,2,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034874,BAL,NO,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034941,NE,PIT,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034959,NYJ,GB,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034960,JAX,DEN,1,28,0,28.0,1,0,0,0,0,1,1,28,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034967,DAL,WAS,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034973,LV,LAC,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034974,SEA,ARI,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034975,BAL,NO,4,18,0,4.5,0,0,2,6,0,2,2,12,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034981,HOU,CIN,2,34,0,17.0,2,0,0,0,0,2,2,34,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034982,SF,MIA,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034993,PHI,TEN,0,0,0,,0,0,0,0,0,0,0,0,0,20260925T013701Z
