season,week,season_type,game_id,player_id,team,opponent_team,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,rushing_10,rushing_12,rushing_20,rushing_40,ingest_run_id
2026,2,REG,2026_02_GB_NYJ,00-0030565,NYJ,GB,5,17,0,1,0,1,-2.93676051928196,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0031040,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031054,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031136,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031203,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031270,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031279,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0031330,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031360,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031381,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031388,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0031408,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031411,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031492,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0031503,NYG,LA,2,1,0,0,0,1,0.328010444180109,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0031565,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031576,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0031583,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0031588,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0031610,CAR,ATL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0031898,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0031933,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0031957,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0032065,MIA,SF,1,0,0,1,0,0,-3.22026351245586,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032071,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032104,JAX,DEN,3,11,0,0,0,2,0.560814540600404,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0032146,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032164,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032265,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0032268,WAS,DAL,1,3,0,0,0,1,-0.0667867003940046,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032378,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0032387,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0032392,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0032398,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0032424,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032445,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0032464,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0032569,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032726,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0032759,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032762,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0032764,BAL,NO,16,68,1,0,0,5,2.90964314161101,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0032775,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0032889,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0032943,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0032950,MIN,CHI,3,6,0,1,0,1,-2.15216757089365,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0032951,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033038,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033055,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033077,DAL,WAS,4,26,0,0,0,2,1.89160879759584,0,1,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033090,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033093,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0033106,DET,BUF,3,7,0,1,0,0,-2.15346481953748,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033119,ARI,SEA,1,7,0,0,0,0,-0.772654672968201,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033120,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033131,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033132,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0033246,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0033260,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033269,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0033280,SF,MIA,10,23,2,0,0,2,-0.563817018235568,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033281,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0033288,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0033293,MIN,CHI,23,105,0,0,0,3,-2.35539375984808,0,2,2,1,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0033294,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033297,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033303,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033307,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0033336,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0033381,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0033523,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0033526,CIN,HOU,2,6,0,0,0,0,-0.914070595288649,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033537,CLE,TB,7,22,0,0,0,2,1.4642875273712,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0033546,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033551,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033555,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033576,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0033579,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0033662,ATL,CAR,2,20,0,1,1,1,-2.98615755001083,0,1,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033729,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0033787,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033860,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0033870,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033873,KC,IND,2,17,0,0,0,1,0.492859988065902,0,1,1,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033876,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033881,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0033885,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033886,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033890,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033906,NO,BAL,9,15,0,0,0,1,-3.78834946046118,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0033908,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033914,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0033918,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0033921,TB,CLE,1,12,0,0,0,1,0.47688365355134,0,1,1,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0033928,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0033935,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0033941,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0033945,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0033952,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034112,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034160,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034161,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034162,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034163,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034173,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034234,LA,NYG,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034248,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034275,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034278,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034285,MIA,SF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0034320,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034333,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034348,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034350,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034351,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034356,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034361,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034365,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034373,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034376,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034377,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034381,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034383,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034384,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034391,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034397,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034413,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034419,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034431,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034437,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034446,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034465,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034473,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0034485,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0034573,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0034673,NYG,LA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0034675,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034720,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034721,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034752,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034753,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034754,CIN,HOU,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034760,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034771,PIT,NE,1,3,0,0,0,0,-0.696471540722996,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034773,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034782,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034790,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034794,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034796,BAL,NO,4,34,0,0,0,3,0.312908550084103,0,2,1,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034798,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0034801,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034805,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034810,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034815,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0034825,IND,KC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034827,BUF,DET,1,-1,0,0,0,0,-0.935742837842554,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034832,BUF,DET,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034837,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0034843,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034844,PHI,TEN,4,9,0,0,0,0,-1.4125095338095,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034847,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034854,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034855,TB,CLE,4,29,0,0,0,3,4.64024902199162,0,1,1,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0034856,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0034857,BUF,DET,14,69,2,0,0,8,5.70216229438665,0,3,3,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034874,BAL,NO,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0034941,NE,PIT,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0034959,NYJ,GB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0034960,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0034967,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0034973,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0034974,SEA,ARI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0034975,BAL,NO,2,6,0,0,0,0,-0.227979526505806,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0034981,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIA_SF,00-0034982,SF,MIA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0034993,PHI,TEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0035125,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_GB_NYJ,00-0035133,GB,NYJ,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_SEA_ARI,00-0035144,ARI,SEA,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0035156,DET,BUF,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CIN_HOU,00-0035166,HOU,CIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0035190,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0035192,TEN,PHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0035202,LAC,LV,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0035208,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0035227,DAL,WAS,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0035229,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0035234,CLE,TB,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0035236,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0035240,JAX,DEN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_JAX_DEN,00-0035248,DEN,JAX,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0035249,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NYG_LA,00-0035250,NYG,LA,3,9,0,0,0,0,-1.39255813683849,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_DET_BUF,00-0035253,BUF,DET,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0035254,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PHI_TEN,00-0035261,TEN,PHI,14,64,0,0,0,3,-0.170748664642074,0,2,2,0,0,20260925T013701Z
2026,2,REG,2026_02_IND_KC,00-0035262,KC,IND,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_LV_LAC,00-0035269,LV,LAC,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0035272,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0035276,MIN,CHI,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0035277,CAR,ATL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_WAS_DAL,00-0035279,WAS,DAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CAR_ATL,00-0035280,ATL,CAR,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_PIT_NE,00-0035286,PIT,NE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_NO_BAL,00-0035316,NO,BAL,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_MIN_CHI,00-0035357,CHI,MIN,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
2026,2,REG,2026_02_CLE_TB,00-0035358,TB,CLE,0,0,0,0,0,0,,0,0,0,0,0,20260925T013701Z
